ionIdx	ionMz	MzDelta	Formula	Mod	CompoundID	CompoundName
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	C17649	Hyocholate
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	C17650	Vulpecholate
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	C17654	beta-Phocaecholate
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	C17657	Bitocholate
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	C17667	Avicholate
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	C17668	Haemulcholate
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	C17726	beta-Muricholate
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	C17727	omega-Muricholate
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	C17737	Allocholic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000312	3a,7a,12b-Trihydroxy-5b-cholanoic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000320	3a,4b,7a-Trihydroxy-5b-cholanoic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000326	1b,3a,12a-Trihydroxy-5b-cholanoic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000330	3a,4b,12a-Trihydroxy-5b-cholanoic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000364	3a,6a,7b-Trihydroxy-5b-cholanoic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000371	1,3,12-Trihydroxycholan-24-oic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000376	3b,7a,12a-Trihydroxy-5a-Cholanoic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000390	3a,7b,12b-Trihydroxy-5b-cholanoic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000395	3b,7b,12a-Trihydroxy-5b-cholanoic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000404	2b,3a,7a-Trihydroxy-5b-cholanoic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000414	1b,3a,7a-Trihydroxy-5b-cholanoic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000415	3a,6b,7b-Trihydroxy-5b-cholanoic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000419	3b,7a,12a-Trihydroxy-5b-cholanoic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000427	3b,7b,12a-Trihydroxy-5a-Cholanoic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000432	3a,7b,12a-Trihydroxy-5a-Cholanoic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000505	Allocholic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000506	Alpha-Muricholic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000527	6a,12a-Dihydroxylithocholic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000619	Cholic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000760	Hyocholic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000865	Muricholic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0000917	Ursocholic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	HMDB0006053	NA
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	CHEBI:16359	cholic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	CHEBI:36240	3alpha,7alpha,12beta-trihydroxy-5beta-cholanic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	CHEBI:803879	NA
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	CHEBI:81298	beta-muricholic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	CHEBI:85490	4-hydroxy-6-(13-hydroxy-2-oxononadecyl)pyran-2-one
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	CHEBI:88105	3beta,7alpha,12alpha-trihydroxy-5beta-cholan-24-oic acid
1111	407.28	0.000309104092821144	C24H40O5	-H(-)	CHEBI:89219	1b,3a,12a-Trihydroxy-5b-cholanoic acid
1118	411.1841	0.000586929030305328	C21H32O6S	-H(-)	HMDB0000416	17-Hydroxypregnenolone sulfate
1119	411.2186	-0.000865656918733748	C25H32O5	-H(-)	C14924	3beta,21-Dihydroxy-pregna-5,7,9(11)-trien-20-one diacetate
1119	411.2186	-0.000865656918733748	C25H32O5	-H(-)	HMDB0030157	Austalide K
1120	411.3473	0.000647907560448857	C25H48O4	-H(-)	HMDB0011552	MG(0:0/22:1(13Z)/0:0)
1120	411.3473	0.000647907560448857	C25H48O4	-H(-)	HMDB0011582	MG(22:1(13Z)/0:0/0:0)
1122	412.1428	0.000734093196456342	C19H27NO7S	-H(-)	HMDB0012575	13E-Tetranor-16-carboxy-LTE4
1122	412.1428	0.000734093196456342	C19H27NO7S	-H(-)	CHEBI:74016	16-carboxy-Delta(13)-17,18,19,20-tetranor-leukotriene E4
1122	412.1428	0.000734093196456342	C19H27NO7S	-H(-)	CHEBI:74057	(13E)-16-carboxy-Delta(13)-17,18,19,20-tetranor-leukotriene E4
1124	413.1962	0.000749993107774571	C24H30O6	-H(-)	C10658	Magnoshinin
1124	413.1962	0.000749993107774571	C24H30O6	-H(-)	C12512	Eplerenone
1124	413.1962	0.000749993107774571	C24H30O6	-H(-)	C15382	Estra-1,3,5(10)-triene-3,6alpha,17beta-triol triacetate
1124	413.1962	0.000749993107774571	C24H30O6	-H(-)	C15440	Estra-1,3,5(10)-triene-3,6beta,17beta-triol triacetate
1124	413.1962	0.000749993107774571	C24H30O6	-H(-)	HMDB0014838	Eplerenone
1124	413.1962	0.000749993107774571	C24H30O6	-H(-)	HMDB0030404	Armillaripin
1124	413.1962	0.000749993107774571	C24H30O6	-H(-)	HMDB0037039	4-O-Methylmelleolide
1124	413.1962	0.000749993107774571	C24H30O6	-H(-)	HMDB0039380	Armillarin
1124	413.1962	0.000749993107774571	C24H30O6	-H(-)	HMDB0041407	Clausarinol
1124	413.1962	0.000749993107774571	C24H30O6	-H(-)	CHEBI:31547	eplerenone
1124	413.1962	0.000749993107774571	C24H30O6	-H(-)	CHEBI:6645	magnoshinin
1125	413.3265	0.000750459374557977	C24H46O5	-H(-)	HMDB0092907	DG(8:0/13:0/0:0)
1125	413.3265	0.000750459374557977	C24H46O5	-H(-)	HMDB0092908	DG(8:0/0:0/13:0)
1125	413.3265	0.000750459374557977	C24H46O5	-H(-)	HMDB0092909	DG(8:0/i-13:0/0:0)
1125	413.3265	0.000750459374557977	C24H46O5	-H(-)	HMDB0092910	DG(8:0/0:0/i-13:0)
1125	413.3265	0.000750459374557977	C24H46O5	-H(-)	HMDB0092911	DG(8:0/a-13:0/0:0)
1125	413.3265	0.000750459374557977	C24H46O5	-H(-)	HMDB0092912	DG(8:0/0:0/a-13:0)
1125	413.3265	0.000750459374557977	C24H46O5	-H(-)	HMDB0093139	DG(13:0/8:0/0:0)
1125	413.3265	0.000750459374557977	C24H46O5	-H(-)	HMDB0093140	DG(13:0/0:0/8:0)
1125	413.3265	0.000750459374557977	C24H46O5	-H(-)	HMDB0093141	DG(i-13:0/8:0/0:0)
1125	413.3265	0.000750459374557977	C24H46O5	-H(-)	HMDB0093142	DG(i-13:0/0:0/8:0)
1125	413.3265	0.000750459374557977	C24H46O5	-H(-)	HMDB0093143	DG(a-13:0/8:0/0:0)
1125	413.3265	0.000750459374557977	C24H46O5	-H(-)	HMDB0093144	DG(a-13:0/0:0/8:0)
1126	413.3625	0.00112435694228452	C25H50O4	-H(-)	HMDB0011551	MG(0:0/22:0/0:0)
1126	413.3625	0.00112435694228452	C25H50O4	-H(-)	HMDB0011581	MG(22:0/0:0/0:0)
1126	413.3625	0.00112435694228452	C25H50O4	-H(-)	HMDB0032296	Glyceryl behenate
1126	413.3625	0.00112435694228452	C25H50O4	-H(-)	HMDB0072850	MG(i-22:0/0:0/0:0)
1131	415.1967	0.000631113885219747	C20H32O9	-H(-)	HMDB0036340	Ethyl 7-epi-12-hydroxyjasmonate glucoside
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	C10305	Barbaloin
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	C16978	Isoliquiritin
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	C16989	Liquiritin
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	C17778	Isobarbaloin
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	C17809	Polygonimitin B
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0029520	Liquiritin
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0030160	Natsudaidain
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0030161	5-Hydroxy-3,3'',4'',6,7,8-hexamethoxyflavone
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0032785	7-Hydroxy-3,3'',4'',5,6,8-hexamethoxyflavone
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0035219	Aloin
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0037317	Neoisoliquiritin
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0037318	Isoliquiritin
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0037486	Isosakuranetin 7-xyloside
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0037490	Neoliquiritin
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0037581	Naringenin 5-rhamnoside
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0039902	Dihydrodaidzin
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0040620	Gaylussacin
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0041098	2-Hydroxy-3-methyl-4H-pyran-4-one O-(6E-cinnamoyl-b-D-glucoside)
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0041359	6-Hydroxy-3,3'',4'',5,7,8-hexamethoxyflavone
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0041731	Equol 4''-O-glucuronide
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0041732	Equol 7-O-glucuronide
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0061142	Fenoprofen glucuronide
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0124768	5,7-dihydroxy-2-phenyl-8-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-3,4-dihydro-2H-1-benzopyran-4-one
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0135366	3,4,5-trihydroxy-6-[4-hydroxy-2-(3-phenylpropanoyl)phenoxy]oxane-2-carboxylic acid
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0135367	3,4,5-trihydroxy-6-[4-hydroxy-3-(3-phenylpropanoyl)phenoxy]oxane-2-carboxylic acid
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0135414	3,4,5-trihydroxy-6-[2-hydroxy-5-(3-phenylpropanoyl)phenoxy]oxane-2-carboxylic acid
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0135415	3,4,5-trihydroxy-6-[2-hydroxy-4-(3-phenylpropanoyl)phenoxy]oxane-2-carboxylic acid
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0135449	3,4,5-trihydroxy-6-{2-[3-(3-hydroxyphenyl)-3-oxopropyl]phenoxy}oxane-2-carboxylic acid
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0135450	3,4,5-trihydroxy-6-{3-[3-(2-hydroxyphenyl)propanoyl]phenoxy}oxane-2-carboxylic acid
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0135456	3,4,5-trihydroxy-6-{3-[3-(3-hydroxyphenyl)-3-oxopropyl]phenoxy}oxane-2-carboxylic acid
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0135457	3,4,5-trihydroxy-6-{3-[3-(3-hydroxyphenyl)propanoyl]phenoxy}oxane-2-carboxylic acid
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0135460	3,4,5-trihydroxy-6-{4-[3-(3-hydroxyphenyl)-3-oxopropyl]phenoxy}oxane-2-carboxylic acid
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	HMDB0135461	3,4,5-trihydroxy-6-{3-[3-(4-hydroxyphenyl)propanoyl]phenoxy}oxane-2-carboxylic acid
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	CHEBI:221147	NA
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	CHEBI:2991	aloin A
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	CHEBI:477735	NA
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	CHEBI:479532	NA
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	CHEBI:68129	hydrangeic acid 4'-O-beta-D-glucopyranoside
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	CHEBI:68133	hydrangenol 8-O-beta-D-glucopyranoside
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	CHEBI:68138	hydrangenol 4'-O-beta-D-glucopyranoside
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	CHEBI:73222	aloin
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	CHEBI:74131	aloin B
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	CHEBI:80839	isoliquiritin
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	CHEBI:80845	liquiritin
1134	417.1186	0.000471384177842538	C21H22O9	-H(-)	CHEBI:81347	polygonimitin B
1135	417.242	-0.000859908140057541	C21H39O6P	-H(-)	HMDB0007005	CPA(18:1(11Z)/0:0)
1135	417.242	-0.000859908140057541	C21H39O6P	-H(-)	HMDB0007006	CPA(18:1(9Z)/0:0)
1135	417.242	-0.000859908140057541	C21H39O6P	-H(-)	CHEBI:1293375	NA
1135	417.242	-0.000859908140057541	C21H39O6P	-H(-)	CHEBI:62838	1-oleoyl-sn-glycerol 2,3-cyclic phosphate
1135	417.242	-0.000859908140057541	C21H39O6P	-H(-)	CHEBI:77465	1-oleylglycerone 3-phosphate(2-)
1135	417.242	-0.000859908140057541	C21H39O6P	-H(-)	CHEBI:78164	1-(9Z,12Z)-octadecadienylglycerone 3-phosphate
1136	417.2658	-0.00119865537601527	C25H38O5	-H(-)	C15272	3alpha,12alpha-Dihydroxy-5beta-pregnan-20-one diacetate
1136	417.2658	-0.00119865537601527	C25H38O5	-H(-)	HMDB0005007	Simvastatin
1136	417.2658	-0.00119865537601527	C25H38O5	-H(-)	HMDB0014779	NA
1136	417.2658	-0.00119865537601527	C25H38O5	-H(-)	HMDB0030365	Cavipetin D
1136	417.2658	-0.00119865537601527	C25H38O5	-H(-)	CHEBI:45352	3beta-hydroxy-5beta-pregnan-20-one hemisuccinate
1136	417.2658	-0.00119865537601527	C25H38O5	-H(-)	CHEBI:62043	3beta-hydroxy-5alpha-pregnan-20-one hemisuccinate
1136	417.2658	-0.00119865537601527	C25H38O5	-H(-)	CHEBI:65419	aplysinoplide B
1136	417.2658	-0.00119865537601527	C25H38O5	-H(-)	CHEBI:79774	3alpha,12alpha-dihydroxy-5beta-pregnan-20-one diacetate
1136	417.2658	-0.00119865537601527	C25H38O5	-H(-)	CHEBI:9150	simvastatin
1137	417.2859	-0.000120798440832459	C22H42O7	-H(-)	C03033	beta-D-Glucuronoside
1137	417.2859	-0.000120798440832459	C22H42O7	-H(-)	HMDB0010331	Palmitoyl glucuronide
1137	417.2859	-0.000120798440832459	C22H42O7	-H(-)	CHEBI:79234	bhas#28
1137	417.2859	-0.000120798440832459	C22H42O7	-H(-)	CHEBI:79264	bhos#28
1138	417.3001	0.000951501244003339	C26H42O4	-H(-)	C15221	Diisononyl phthalate
1138	417.3001	0.000951501244003339	C26H42O4	-H(-)	HMDB0012515	11''-Carboxy-alpha-chromanol
1138	417.3001	0.000951501244003339	C26H42O4	-H(-)	HMDB0039317	Hexadecyl ferulate
1138	417.3001	0.000951501244003339	C26H42O4	-H(-)	CHEBI:35459	diisononyl phthalate
1138	417.3001	0.000951501244003339	C26H42O4	-H(-)	CHEBI:68417	seco-plakortolide L
1138	417.3001	0.000951501244003339	C26H42O4	-H(-)	CHEBI:68423	seco-plakortolide K
1138	417.3001	0.000951501244003339	C26H42O4	-H(-)	CHEBI:73923	(24R)-1alpha,24-dihydroxy-22-oxavitamin D3
1142	419.2076	-3.88599286793578e-05	C23H32O7	-H(-)	HMDB0035779	Armillane
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	C00689	alpha,alpha'-Trehalose 6-phosphate
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	C02591	Sucrose 6'-phosphate
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	C02995	Maltose 6'-phosphate
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	C04534	6-Phospho-beta-D-glucosyl-(1,4)-D-glucose
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	C05396	Lactose 6-phosphate
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	C16688	Sucrose 6-phosphate
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	C18050	beta-D-Fructofuranosyl-alpha-D-mannopyranoside 6F-phosphate
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	C20237	alpha-Maltose 1-phosphate
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	HMDB0001124	Trehalose 6-phosphate
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	HMDB0006789	Lactose 6-phosphate
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	CHEBI:111006	maltose 6'-phosphate
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	CHEBI:131603	sucrose 6(G)-phosphate
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	CHEBI:15703	alpha-maltose 6'-phosphate
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	CHEBI:16308	sucrose 6(F)-phosphate
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	CHEBI:17888	6-phospho-beta-D-glucosyl-(1->4)-D-glucose
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	CHEBI:18283	alpha,alpha-trehalose 6-phosphate
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	CHEBI:2233	6-phospho-beta-D-glucosyl-(1->4)-beta-D-glucose
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	CHEBI:28339	lactose 6'-phosphate
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	CHEBI:51834	beta-D-fructofuranosyl alpha-D-mannopyranoside 6(F)-phosphate
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	CHEBI:59614	beta-D-Galp6P-(1->4)-alpha-D-Manp
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	CHEBI:60448	mannose-1D-myo-inositol 1-phosphate
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	CHEBI:63592	maltose 1-phosphate
1144	421.0749	0.000326264119451025	C12H23O14P	-H(-)	CHEBI:82808	agrocinopine D
1148	423.14	0.000916017420252047	C19H24N2O9	-H(-)	HMDB0060786	6-Hydroxymelatonin glucuronide
1151	424.2468	0.000192897949375492	C19H40NO7P	-H(-)	HMDB0011470	LysoPE(0:0/14:0)
1151	424.2468	0.000192897949375492	C19H40NO7P	-H(-)	HMDB0011500	LysoPE(14:0/0:0)
1151	424.2468	0.000192897949375492	C19H40NO7P	-H(-)	CHEBI:84299	1-myristoyl-sn-glycero-3-phosphoethanolamine zwitterion
1153	425.255	-0.000496928673726416	C23H38O7	-H(-)	HMDB0013043	Prostaglandin PGE2 1-glyceryl ester
1153	425.255	-0.000496928673726416	C23H38O7	-H(-)	HMDB0013044	NA
1153	425.255	-0.000496928673726416	C23H38O7	-H(-)	HMDB0013045	Prostaglandin PGE2 glyceryl ester
1153	425.255	-0.000496928673726416	C23H38O7	-H(-)	HMDB0013653	Prostaglandin D2-1-glyceryl ester
1153	425.255	-0.000496928673726416	C23H38O7	-H(-)	HMDB0062663	Prostaglandin H2 2-glyceryl Ester
1153	425.255	-0.000496928673726416	C23H38O7	-H(-)	CHEBI:85166	prostaglandin H2 2-glyceryl ester
1153	425.255	-0.000496928673726416	C23H38O7	-H(-)	CHEBI:85232	prostaglandin D2 1-glyceryl ester
1153	425.255	-0.000496928673726416	C23H38O7	-H(-)	CHEBI:90230	prostaglandin E2 1-glyceryl ester
1154	425.3053	0.000811695342520125	C28H42O3	-H(-)	HMDB0012562	13''-Hydroxy-gamma-tocotrienol
1154	425.3053	0.000811695342520125	C28H42O3	-H(-)	HMDB0036304	(3beta,5alpha,6alpha,7alpha,22E,24R)-5,6-Epoxyergosta-8,14,22-triene-3,7-diol
1154	425.3053	0.000811695342520125	C28H42O3	-H(-)	CHEBI:64966	3-dehydro-4-carboxyzymosterol
1156	426.0221	7.58064004457992e-05	C10H15N5O10P2	-H(-)	C00008	ADP
1156	426.0221	7.58064004457992e-05	C10H15N5O10P2	-H(-)	C00054	Adenosine 3',5'-bisphosphate
1156	426.0221	7.58064004457992e-05	C10H15N5O10P2	-H(-)	C00361	dGDP
1156	426.0221	7.58064004457992e-05	C10H15N5O10P2	-H(-)	C03850	Adenosine 2',5'-bisphosphate
1156	426.0221	7.58064004457992e-05	C10H15N5O10P2	-H(-)	HMDB0000061	Adenosine 3'',5''-diphosphate
1156	426.0221	7.58064004457992e-05	C10H15N5O10P2	-H(-)	HMDB0000960	dGDP
1156	426.0221	7.58064004457992e-05	C10H15N5O10P2	-H(-)	HMDB0001341	ADP
1156	426.0221	7.58064004457992e-05	C10H15N5O10P2	-H(-)	HMDB0001468	NA
1156	426.0221	7.58064004457992e-05	C10H15N5O10P2	-H(-)	CHEBI:16761	ADP
1156	426.0221	7.58064004457992e-05	C10H15N5O10P2	-H(-)	CHEBI:17985	adenosine 3',5'-bismonophosphate
1156	426.0221	7.58064004457992e-05	C10H15N5O10P2	-H(-)	CHEBI:28862	dGDP
1156	426.0221	7.58064004457992e-05	C10H15N5O10P2	-H(-)	CHEBI:70963	8-hydroxy-dADP
1156	426.0221	7.58064004457992e-05	C10H15N5O10P2	-H(-)	CHEBI:71397	8-oxo-dADP
1159	427.321	0.000743550251456782	C28H44O3	-H(-)	C08154	Nandrolone decanoate
1159	427.321	0.000743550251456782	C28H44O3	-H(-)	HMDB0006225	Ercalcitriol
1159	427.321	0.000743550251456782	C28H44O3	-H(-)	HMDB0015694	Nandrolone decanoate
1159	427.321	0.000743550251456782	C28H44O3	-H(-)	HMDB0031953	3,5-Dihydroxyergosta-7,22-dien-6-one
1159	427.321	0.000743550251456782	C28H44O3	-H(-)	HMDB0032108	(3beta,5alpha,6alpha,22E,24R)-Ergosta-7,9(11),22-triene-3,5,6-triol
1159	427.321	0.000743550251456782	C28H44O3	-H(-)	HMDB0032863	(3beta,5alpha,6alpha,7beta,22E,24R)-5,6-Epoxyergosta-8(14),22-diene-3,7-diol
1159	427.321	0.000743550251456782	C28H44O3	-H(-)	HMDB0034541	5,6-Epoxiergosta-8,22-diene-3,7-diol
1159	427.321	0.000743550251456782	C28H44O3	-H(-)	HMDB0037941	Ergosterol peroxide
1159	427.321	0.000743550251456782	C28H44O3	-H(-)	HMDB0039602	(3beta,8x,9x,15x,24x)-8,9-Epoxyergosta-5,22-diene-3,15-diol
1159	427.321	0.000743550251456782	C28H44O3	-H(-)	HMDB0062385	4<U+03B1>-carboxy-5<U+03B1>-cholesta-8,24-dien-3<U+03B2>-ol
1159	427.321	0.000743550251456782	C28H44O3	-H(-)	CHEBI:63844	4-carboxyzymosterol
1159	427.321	0.000743550251456782	C28H44O3	-H(-)	CHEBI:65858	ergosterol peroxide
1159	427.321	0.000743550251456782	C28H44O3	-H(-)	CHEBI:68388	methyl spongoate
1159	427.321	0.000743550251456782	C28H44O3	-H(-)	CHEBI:70333	3beta,11alpha-dihydroxyergosta-8,24(28)-dien-7-one
1159	427.321	0.000743550251456782	C28H44O3	-H(-)	CHEBI:70336	(22E,24R)-3beta,5alpha-dihydroxyergosta-7,22-dien-6-one
1159	427.321	0.000743550251456782	C28H44O3	-H(-)	CHEBI:70339	(22E,24R)-ergosta-5alpha,6alpha-epoxide-8,22-diene-3beta,7alpha-diol
1159	427.321	0.000743550251456782	C28H44O3	-H(-)	CHEBI:774897	NA
1159	427.321	0.000743550251456782	C28H44O3	-H(-)	CHEBI:86320	1alpha,25-dihydroxyvitamin D2
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	C04715	Nuatigenin
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	C08891	Convallamarogenin
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	C08902	Hecogenin
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	C08909	Ruscogenin
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	C16498	2,22-Dideoxy-3-dehydroecdysone
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	C17337	7alpha-Hydroxy-3-oxo-4-cholestenoate
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	C17891	Cryptogenin
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	HMDB0011590	MG(24:6(6Z,9Z,12Z,15Z,18Z,21Z)/0:0/0:0)
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	HMDB0012458	7alpha-Hydroxy-3-oxo-4-cholestenoate
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	HMDB0030066	Australigenin
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	HMDB0034403	Barogenin
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	HMDB0036249	Schidigeragenin C
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	HMDB0060127	25-Hydroxyvitamin D3-26,23-lactol
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	HMDB0060128	24-Oxo-1alpha,25-dihydroxyvitamin D3
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	HMDB0062430	7alpha-hydroxy-3-oxo-4-cholestenoic acid anion
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	HMDB0062613	(25R)-3beta-hydroxycholest-5-en-7-one-26-oate
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	CHEBI:15574	nuatigenin
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	CHEBI:47812	(1S)-1,25-dihydroxy-24-oxocalciol
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	CHEBI:68041	12-epi-deoxoscalarin
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	CHEBI:71824	pennogenin
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	CHEBI:83036	7alpha-hydroxy-3-oxo-4-cholestenoic acid
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	CHEBI:87678	(25R)-3beta-hydroxycholest-5-en-7-one-26-oate
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	CHEBI:87783	(25R)-3beta-hydroxycholest-5-en-7-one-26-oic acid
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	CHEBI:90861	calcipotriol hydrate
1161	429.3006	0.000430065340310648	C27H42O4	-H(-)	CHEBI:90980	23(S),25-dihydroxy-24-oxovitamin D3
1162	429.3731	0.000743621253093352	C29H50O2	-H(-)	C02477	alpha-Tocopherol
